,Price,Address,PropertyType,Beds,Baths,Sqft,YearBuilt,WalkScore,TransitScore,ParkingPrice,ParkingType,Cooling,Laundry,Description,Clean Description,apartment,bedroom,kitchen,apartments,new,parking,available,located,one,rent,room,less,floor,water,laundry,gas,access,living,site,street,center,floors,park,features
840,1899.0,4629 Bayard St Pittsburgh PA 15213,0.0,3.0,1.0,1345.0,1928,90.0,70.0,80.0,1.0,1.0,1.0,"Look no farther- Lobos Management has a variety of beautiful buildings in Oakland and surrounding areas!  No matter what you are looking for, we\u0027ve got you covered!  From gorgeously renovated units with granite and hardwood to charming and affordable units that are just perfect to fit your needs.\n\nOur management office is open seven days a week and we\u0027d love to match you with your perfect new apartment home today!  Video tours also available! Cable TV and DSL Available, Shopping",look no farther lobos management has a variety of beautiful buildings in oakland and surrounding areas no matter what you are looking for we u ve got you covered from gorgeously renovated units with granite and hardwood to charming and affordable units that are just perfect to fit your needs n nour management office is open seven days a week and we u d love to match you with your perfect new apartment home today video tours also available cable tv and dsl available shopping,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,1795.0,425 6th Ave Pittsburgh PA 15219,0.0,2.0,2.0,886.0,1950,80.0,75.0,0.0,0.0,1.0,1.0,"Offering beautiful spaces, top-tier amenities, and today's modern conveniences. Ideally situated minutes from Pittsburgh's best shopping, restaurants, hotels, and employers.FOR A LIMITED TIME! Enjoy one month's rent free when you sign a 12-month lease!",offering beautiful spaces top tier amenities and today s modern conveniences ideally situated minutes from pittsburgh s best shopping restaurants hotels and employers for a limited time enjoy one month s rent free when you sign a month lease,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,1050.0,124 Ruth St Pittsburgh PA 15211,1.0,2.0,1.0,886.0,1950,69.0,66.0,0.0,0.0,0.0,0.0,"Recently renovated 2 bedroom with huge bonus room available ASAP! $995.00!! - *Two bedrooms with ample room sizes 
*Nearly new carpet in bedrooms 
*Luxury Vinyl plank floors throughout
*HUGE bonus room upstairs with potential to double as additional bedroom, playroom , office , etc 
*Stainless Steel appliances 
*Great Location minutes from t and bus stops 
*Coin opp washer and dryer in basement 
*Attractive neutral color scheme throughout

Water, sewer additional $100.00 per month.

Must be able to show a monthly income of 3.5x the amount of market rent, no evictions, no criminal background. Unfortunately for this location we do not participate with the section 8 program

Additional photos and virtual tour to come! 

Don't see what you're looking for? Visit our website to view all properties available for rent.
(RLNE6594507)Read less",recently renovated bedroom with huge bonus room available asap two bedrooms with ample room sizes nearly new carpet in bedrooms luxury vinyl plank floors throughout huge bonus room upstairs with potential to double as additional bedroom playroom office etc stainless steel appliances great location minutes from t and bus stops coin opp washer and dryer in basement attractive neutral color scheme throughout water sewer additional per month must be able to show a monthly income of x the amount of market rent no evictions no criminal background unfortunately for this location we do not participate with the section program additional photos and virtual tour to come don t see what you re looking for visit our website to view all properties available for rent rlne read less,0,4,0,0,1,0,2,0,0,2,8,2,1,1,0,0,0,0,1,0,0,1,0,0
843,1418.0,950 Progress St Pittsburgh PA 15212,0.0,1.0,1.0,476.0,2017,80.0,72.0,0.0,1.0,1.0,2.0,"Heinz at 950 North Shore promises urban living at its best! A spectacular view of the Allegheny River and downtown Pittsburgh. A blend of new construction with original architectural details. Expect apartments that are bright and expansive feeling with generous square footage and loft-style living areas. 1 and 2 bedroom apartments, 2 Community Rooms, 2 Fitness Centers/ 1 is Virtual, 24 hour emergency maintenance staff, 55 unique floor plans including historical architecture, 57 unique floor plans including historical architecture, Access controlled 24/7 package pick up, Bicycle and Kayak Storage, Business Center, Cafe at the Lofts Delivery, Climate controlled garage parking, Customizable Shelving - for a perfectly organized closet, Easy access to downtown Pittsburgh and major thoroughfares, Easy access to the riverside trail for walking, jogging, or biking, Fully Equipped Kitchen, Granite Countertops, High ceilings and tall windows, Individual Climate Control, Individually controlled heating & air, In-suite Washer/Dryer, Interior bicycle storage including bicycle repair station, Maintenance response within one business day, New Luxer Room-24/7 Pick up of Packages, Other, Pet Friendly Community, Select apartments with original terrazzo floor, Space Saving Curtain Closet - adds color and vibrancy to your room, Terrazzo Floor, Undergrad students are eligable to rent if the individual meets required income without a co-signer, Verizon/Comcast internet-cable access",heinz at north shore promises urban living at its best a spectacular view of the allegheny river and downtown pittsburgh a blend of new construction with original architectural details expect apartments that are bright and expansive feeling with generous square footage and loft style living areas and bedroom apartments community rooms fitness centers is virtual hour emergency maintenance staff unique floor plans including historical architecture unique floor plans including historical architecture access controlled package pick up bicycle and kayak storage business center cafe at the lofts delivery climate controlled garage parking customizable shelving for a perfectly organized closet easy access to downtown pittsburgh and major thoroughfares easy access to the riverside trail for walking jogging or biking fully equipped kitchen granite countertops high ceilings and tall windows individual climate control individually controlled heating air in suite washer dryer interior bicycle storage including bicycle repair station maintenance response within one business day new luxer room pick up of packages other pet friendly community select apartments with original terrazzo floor space saving curtain closet adds color and vibrancy to your room terrazzo floor undergrad students are eligable to rent if the individual meets required income without a co signer verizon comcast internet cable access,3,1,1,3,2,1,0,0,1,1,4,0,4,0,0,0,4,2,0,0,2,0,1,0
844,950.0,2015 Broadway Ave Pittsburgh PA 15216,0.0,1.0,1.0,886.0,1950,55.0,45.0,0.0,0.0,0.0,0.0,"Available now! Large one bedroom first floor apartment in Beechview. Enter through covered front porch to large family room with an abundance of natural sunlight. Large Dining room/ Living room. Large eat-in kitchen with refrigerator and gas stove. Cozy fenced in back yard off kitchen. A full bath and large bedroom complete this apartment. Credit: 600+ First and Security Deposit. Income: 3x Monthly Rent. Nothing in collections. No prior evictions. Length of Lease: Minimum 1 year, prefer 2+. Rentwell's Resident Package which is $15/month:. - online portal. - free online rent pay by syncing checking / savings account. - period evaluations of the rental. ONE TIME FEE:. $75 Move-In Fee (includes). - Lease Generation. - Lease Negotiation. - Portal Activation. - Reviewing Screening Report and Document Collection. - Pre Move-In InspectionRead less",available now large one bedroom first floor apartment in beechview enter through covered front porch to large family room with an abundance of natural sunlight large dining room living room large eat in kitchen with refrigerator and gas stove cozy fenced in back yard off kitchen a full bath and large bedroom complete this apartment credit first and security deposit income x monthly rent nothing in collections no prior evictions length of lease minimum year prefer rentwell s resident package which is month online portal free online rent pay by syncing checking savings account period evaluations of the rental one time fee move in fee includes lease generation lease negotiation portal activation reviewing screening report and document collection pre move in inspectionread less,2,2,2,0,0,0,1,0,2,4,5,1,1,0,0,1,0,1,0,0,0,0,0,0
845,1815.0,625 Stanwix St Pittsburgh PA 15222,0.0,2.0,1.0,975.0,1966,95.0,99.0,295.0,1.0,1.0,2.0,"Incredible location with outstanding renovations! Welcome to The Venue! This beautiful apartment community is in the heart of Downtown Pittsburgh and offers one-of-a kind river, stadium, and city views. Units offer the best views of PNC Park. Less than two blocks to the T and the Cultural District, The Venue offers amenities and finishes unlike all others. Live at ease with a secured entrance and 24 hour maintenance.  The Venue is professionally managed with onsite management. Be the first to enjoy the following new amenities:\n\n*Spacious Units\n*High Ceilings\n*New Hardwood Floors\n*New Quartz Counter tops\n*New Stainless Steel Appliances\n*New Back Splash\n*New Paint\n*New Light Fixtures\n*New Laundry Machines in Units\n*Fully Equipped Kitchen\n*Rooftop Pool\n*New Fitness Center\n*New Business Center\n*Urban Dog Park\n*Dog Washing Station\n*Luxer One Package Locker\n*Pets are Welcome - fees are additional\n*Available parking in the attached garage - fees are additional\n\nThe Venue is a newly remodeled community within the heart of Downtown Pittsburgh. We are one of the only downtown apartments with a rooftop pool, and the only apartment building with a rooftop dog park! We host monthly resident events like our famous Craw Fish Boil, Pool Party and plenty others. Your apartment may look directly into PNC Field if you are on the riverside, or enjoy views of Downtown Pittsburgh on the city side. Our rooftop deck is great for watching the Steelers, Pirates or Penguin games with a large flat screen TV, gas fireplace, couches, grills and bar to host all your friends! In building parking is also available, so no running through rain or snow to your apartment. Call us today for great specials. We look forward to having you apart of The Venue family!\n\nWe are now leasing out our new 48 units for August 1st move in! These units are currently being built out on the 11th \u0026 12th floor of the building. These units are brand new- come and take a tour pick out your unit for Summer or Fall move in? Need to move in earlier? We have many other floorplans available for immediate move in. Give us a call and we are happy to find you your perfect fit at the Venue! Bluetooth Enabled Front Door Locks, business and fitness center, dog park, Fully Renovated Interiors, Glass Mosaic Backsplash in Kitchen, golf bay, LCD Display Entrance Peep Hole, Luxer One Package Locker, New AC System, New Windows, Next Home Security Camera, outdoor grills, paw spa, Pet Friendly, Pool, Gym,, Quartz Countertops, Recessed Lighting, resident lounge, Uber Waiting Lounge",incredible location with outstanding renovations welcome to the venue this beautiful apartment community is in the heart of downtown pittsburgh and offers one of a kind river stadium and city views units offer the best views of pnc park less than two blocks to the t and the cultural district the venue offers amenities and finishes unlike all others live at ease with a secured entrance and hour maintenance the venue is professionally managed with onsite management be the first to enjoy the following new amenities n n spacious units n high ceilings n new hardwood floors n new quartz counter tops n new stainless steel appliances n new back splash n new paint n new light fixtures n new laundry machines in units n fully equipped kitchen n rooftop pool n new fitness center n new business center n urban dog park n dog washing station n luxer one package locker n pets are welcome fees are additional n available parking in the attached garage fees are additional n nthe venue is a newly remodeled community within the heart of downtown pittsburgh we are one of the only downtown apartments with a rooftop pool and the only apartment building with a rooftop dog park we host monthly resident events like our famous craw fish boil pool party and plenty others your apartment may look directly into pnc field if you are on the riverside or enjoy views of downtown pittsburgh on the city side our rooftop deck is great for watching the steelers pirates or penguin games with a large flat screen tv gas fireplace couches grills and bar to host all your friends in building parking is also available so no running through rain or snow to your apartment call us today for great specials we look forward to having you apart of the venue family n nwe are now leasing out our new units for august st move in these units are currently being built out on the th u th floor of the building these units are brand new come and take a tour pick out your unit for summer or fall move in need to move in earlier we have many other floorplans available for immediate move in give us a call and we are happy to find you your perfect fit at the venue bluetooth enabled front door locks business and fitness center dog park fully renovated interiors glass mosaic backsplash in kitchen golf bay lcd display entrance peep hole luxer one package locker new ac system new windows next home security camera outdoor grills paw spa pet friendly pool gym quartz countertops recessed lighting resident lounge uber waiting lounge,5,0,2,1,15,2,3,0,4,1,0,2,3,0,1,1,0,0,1,0,3,1,6,0
846,1125.0,521 Brookline Blvd Pittsburgh PA 15226,0.0,1.0,1.0,886.0,1950,77.0,42.0,0.0,1.0,1.0,1.0,"Everything new
9 foot ceilings 
Stainless steel kitchen 
Off street parkingRead less",everything new foot ceilings stainless steel kitchen off street parkingread less,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0
847,1200.0,927 Jancey St Pittsburgh PA 15206,0.0,2.0,1.0,886.0,1950,44.0,47.0,0.0,0.0,0.0,0.0,"Two bedroom + office duplex for rent. $1200.00 + all utilities (gas/electric/water). Second floor.
Very spacious living room & dining room, lots of light, separate washer/dryer in basement, 
basement storage, small back porch, front and back entrance, plenty of on-street parking (no permit needed). Family oriented neighborhood / level. Great for walking. Available July 1, 2021 and possibly one week prior. 
Minutes from UPMC CHILDREN'S HOSPITAL, UPMC SHADYSIDE HOSPITAL, PCI CANCER INSTITUTE, WEST PENN HOSPITAL. Near Pittsburgh Zoo. On bus line for Oakland, Shadyside, Lawrenceville, Squirrel Hill, University of Pittsburgh, Downtown Pittsburgh, and East Liberty. New expanding area with shopping and restaurants close by (Target, Trader Joe's, Home Depot). CREDIT CHECK / BACKGROUND CHECK REQUIRED. SECURITY DEPOSIT & FIRST MONTH'S RENT DUE AT SIGNING OF LEASE. NO PETS.

.Read less",two bedroom office duplex for rent all utilities gas electric water second floor very spacious living room dining room lots of light separate washer dryer in basement basement storage small back porch front and back entrance plenty of on street parking no permit needed family oriented neighborhood level great for walking available july and possibly one week prior minutes from upmc children s hospital upmc shadyside hospital pci cancer institute west penn hospital near pittsburgh zoo on bus line for oakland shadyside lawrenceville squirrel hill university of pittsburgh downtown pittsburgh and east liberty new expanding area with shopping and restaurants close by target trader joe s home depot credit check background check required security deposit first month s rent due at signing of lease no pets read less,0,1,0,0,1,1,1,0,1,2,3,1,1,1,0,1,0,1,0,1,0,0,1,0
848,795.0,631 Southcrest Dr Pittsburgh PA 15226,0.0,2.0,1.0,730.0,1940,10.0,59.0,50.0,1.0,0.0,3.0,"Southcrest Heights is centrally located just south of Pittsburgh in Brookline with easy access to shopping, restaurants, public transportation, Route 19/West Liberty Ave, Route 51 and downtown Pittsburgh. 1, 2 \u0026 3 bedroom apartments for rent feature fabulous layouts with spacious floor plans, wall-to-wall carpeting and equipped kitchens. This controlled access apartment community offers on-site laundry facilities, extra storage, a courtyard and covered parking. Call today for details and to schedule your own personal tour. 1, 2 & 3 Bedrooms, 24 Hour Emergency Maintenance, Attached Garage, Close to Brookline Boulevard Shopping, Equipped Kitchens, Free Gas Heat, Free Heat Ceiling Fans, Great Layouts with Spacious Rooms, Heat & Water Included, Laundry Service Facilities-Smart Card, Maintenance Free Living, Management Office On Site, Minutes to Pittsburgh, Off Street Parking 640 Southcrest Drive, On Line Rent Payments, On Site Maintenance, Online Maintenance Portal, Utilities Included, Wall to Wall Carpeting",southcrest heights is centrally located just south of pittsburgh in brookline with easy access to shopping restaurants public transportation route west liberty ave route and downtown pittsburgh u bedroom apartments for rent feature fabulous layouts with spacious floor plans wall to wall carpeting and equipped kitchens this controlled access apartment community offers on site laundry facilities extra storage a courtyard and covered parking call today for details and to schedule your own personal tour bedrooms hour emergency maintenance attached garage close to brookline boulevard shopping equipped kitchens free gas heat free heat ceiling fans great layouts with spacious rooms heat water included laundry service facilities smart card maintenance free living management office on site minutes to pittsburgh off street parking southcrest drive on line rent payments on site maintenance online maintenance portal utilities included wall to wall carpeting,2,2,2,1,0,2,0,1,0,2,3,0,1,1,2,1,2,1,3,1,0,0,2,0
849,1179.0,5914 Walnut St Pittsburgh PA 15232,0.0,1.0,1.0,825.0,1950,90.0,68.0,0.0,1.0,0.0,2.0,"The Belvedere and Walnut Manor apartments are in the heart of Shadyside. All rooms have parquet floors in the living and dining areas and carpet in the bedrooms and hallways. Each room includes a private balcony. Coin operated laundry is available in the basement. Garage parking is subject to availability, the street is permit parking. Close to public transportation, hospitals, shopping, and fitness facilities this is an ideal location. Please contact Kamin Realty to set up a showing.",the belvedere and walnut manor apartments are in the heart of shadyside all rooms have parquet floors in the living and dining areas and carpet in the bedrooms and hallways each room includes a private balcony coin operated laundry is available in the basement garage parking is subject to availability the street is permit parking close to public transportation hospitals shopping and fitness facilities this is an ideal location please contact kamin realty to set up a showing,1,1,0,1,0,2,1,0,0,0,3,0,1,0,1,0,0,1,0,1,0,1,2,0
850,795.0,737 Mclain St Pittsburgh PA 15210,0.0,1.0,1.0,800.0,1950,63.0,68.0,0.0,0.0,0.0,0.0,"Newly Renovated 1 Bed/ 1 Bath Available Now!! - Second floor one bedroom apartment- located on a quiet street! Large living room, has all brand new flooring. Newer cabinets, granite countertops! Fresh coat of paint on entire unit, large shared backyard. laundry available, on street parking, tenants must provide window AC units, if desired.

Available immediately!
$795/month, plus electricity/gas/water/sewage. 

Security Deposit is $795, application fee is $30/person. 

Email Nick with inquiries

(RLNE5170277)Read less",newly renovated bed bath available now second floor one bedroom apartment located on a quiet street large living room has all brand new flooring newer cabinets granite countertops fresh coat of paint on entire unit large shared backyard laundry available on street parking tenants must provide window ac units if desired available immediately month plus electricity gas water sewage security deposit is application fee is person email nick with inquiries rlne read less,1,1,0,0,3,1,3,1,1,0,2,1,2,1,1,1,0,1,0,2,0,0,1,0
851,995.0,2050 Palmer St Pittsburgh PA 15218,0.0,3.0,1.0,886.0,1950,68.0,52.0,0.0,0.0,0.0,0.0,"Convenient location, right along the East Busway busline! First floor 3 large bdrm, 1 bath apartment, renovated, eat-in equipped kitchen with stove, refrig, tile floors and w/w carpeting, freshly painted, laundry facilities and storage in basement- $995.00/mo plus gas +elect (water, sewage and garbage included) No pets, smoking or Sect.8.

plus gas +elect (water, sewage and garbage included based on four people) additional cost for more occupants.Read less",convenient location right along the east busway busline first floor large bdrm bath apartment renovated eat in equipped kitchen with stove refrig tile floors and w w carpeting freshly painted laundry facilities and storage in basement mo plus gas elect water sewage and garbage included no pets smoking or sect plus gas elect water sewage and garbage included based on four people additional cost for more occupants read less,1,0,1,0,0,0,0,0,0,0,0,1,2,2,1,2,0,0,0,0,0,1,0,0
852,900.0,214 North Ave Pittsburgh PA 15212,0.0,1.0,1.0,630.0,1950,89.0,68.0,0.0,1.0,0.0,1.0,"Newly remodeled 1 BR/1Bath in the North Side! 

Next door to Allegheny Commons Park and only blocks from restaurants, bars, shopping, markets, cafes, and more!



HIGHLIGHTS

- Hardwood flooring

- Decorative fireplaces

- Updated kitchen and bath

- Granite countertops



ADDITIONAL DETAILS

- All adults must complete an application for credit, criminal, and eviction historyRead less",newly remodeled br bath in the north side next door to allegheny commons park and only blocks from restaurants bars shopping markets cafes and more highlights hardwood flooring decorative fireplaces updated kitchen and bath granite countertops additional details all adults must complete an application for credit criminal and eviction historyread less,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
853,970.0,2400 Village Rd Pittsburgh PA 15205,0.0,1.0,1.0,544.0,1973,20.0,40.0,0.0,0.0,1.0,1.0,"Emerald Gardens, a luxury community in the West End of Pittsburgh is designed with convenience and comfort in mind. Newly renovated apartment town homes feature granite counter tops, fully equipped kitchens with all new appliances, ceramic tile kitchen and baths, spacious closets, private entrances, as well as a sliding glass door to your own patio. Notice the difference with our community featuring a remote park-like setting, deluxe fitness center, gazebos, gated security in the evenings and maintenance. All just minutes away from downtown Pittsburgh and the Pittsburgh Aiport. Emerald Gardens is the perfect place to relax after a long day in the city! We are also a pet friendly community where would love to have your dogs and cats. Emerald Gardens is the perfect place to be if you like to work and play in the city of Pittsburgh but come home to peace and quiet! Emerald Gardens is located near the Crafton/Ingram Shopping Center minutes away form the nightlife, restaurants, and shopping that the Southside and Pittsburgh has to offer. Call today for your personal tour to see Emerald Gardens. Brand New Sand Volleyball Court, Centrally Located Between Airport & Downtown, Ceramic Tile in Kitchen & Bath, Charcoal grills, Close to Station Square and Southside works, Dog park, Dog Paw Spa, Freeway Access Rt 51 and 60, Gated Community, Gazebo, Glass sliding doors opening to patio, Granite Breakfast Bar in select units, Granite Countertops, Mini-blinds, Modern Recessed Lighting in select units, NEW! Paw Spa, Newly Renovated, On-site laundy, Park Like Setting, Pavillion, Picnic Pavillion with Charcoal Grills, Private Entrance, Spacious Closet, Stainless Appliances in select units, Two-Story Townhomes, Wood Floors Available in Select Units",emerald gardens a luxury community in the west end of pittsburgh is designed with convenience and comfort in mind newly renovated apartment town homes feature granite counter tops fully equipped kitchens with all new appliances ceramic tile kitchen and baths spacious closets private entrances as well as a sliding glass door to your own patio notice the difference with our community featuring a remote park like setting deluxe fitness center gazebos gated security in the evenings and maintenance all just minutes away from downtown pittsburgh and the pittsburgh aiport emerald gardens is the perfect place to relax after a long day in the city we are also a pet friendly community where would love to have your dogs and cats emerald gardens is the perfect place to be if you like to work and play in the city of pittsburgh but come home to peace and quiet emerald gardens is located near the crafton ingram shopping center minutes away form the nightlife restaurants and shopping that the southside and pittsburgh has to offer call today for your personal tour to see emerald gardens brand new sand volleyball court centrally located between airport downtown ceramic tile in kitchen bath charcoal grills close to station square and southside works dog park dog paw spa freeway access rt and gated community gazebo glass sliding doors opening to patio granite breakfast bar in select units granite countertops mini blinds modern recessed lighting in select units new paw spa newly renovated on site laundy park like setting pavillion picnic pavillion with charcoal grills private entrance spacious closet stainless appliances in select units two story townhomes wood floors available in select units,1,0,3,0,5,0,1,2,0,0,0,1,1,0,0,0,1,0,1,0,2,1,3,0
854,895.0,2334 Maple Ave Pittsburgh PA 15214,0.0,1.0,1.0,886.0,1902,20.0,47.0,0.0,0.0,1.0,0.0,"Completely remodeled apartment just above the trendy War Streets with prices less than half of what you would pay just blocks away. Truly one of the nicest apartments in this area. 

Completely renovated with beautiful refinished original hardwood floors restored original trim and just about everything else brand new.

Apartment Features:
 - 1 BR 1 BA
 - Brand new renovation
 - Very large living area with amazing refinished wood floors
 - Quartz countertops
 - Stainless steel appliances (range microwave dishwasher refrigerator)
 - Tile (Kit and Bath) and hardwood flooring (everywhere else)
 - Lots of natural lighting
 - A/C - Air Conditioning
 - Just a couple blocks from the local park and a little further to Riverview park

Building Features:
 - Free street parking
 - Bus stop just a few short steps away
 - Free private laundry in shared access basement area
 - Front porch rear deck and yard space - shared access with other apartment
 - Private back patio area

Terms:
 - Tenant pays water gas and electricity
 - No Pets
 - No Smoking
 - Available June 15th. 
 - Initial lease will run until May 31st then renew yearly June 1st 2022
 - 1 month's rent security deposit. 

This is every bit of a $2000 apartment just a few blocks away in the War Streets. Be right near the northside amenities but in a much quieter neighborhood for less than half the price. 

Contact Mike today for a showing. Email preferred but text/phone are also accepted.

Tenant responsible for gas, electric, and water.Read less",completely remodeled apartment just above the trendy war streets with prices less than half of what you would pay just blocks away truly one of the nicest apartments in this area completely renovated with beautiful refinished original hardwood floors restored original trim and just about everything else brand new apartment features br ba brand new renovation very large living area with amazing refinished wood floors quartz countertops stainless steel appliances range microwave dishwasher refrigerator tile kit and bath and hardwood flooring everywhere else lots of natural lighting a c air conditioning just a couple blocks from the local park and a little further to riverview park building features free street parking bus stop just a few short steps away free private laundry in shared access basement area front porch rear deck and yard space shared access with other apartment private back patio area terms tenant pays water gas and electricity no pets no smoking available june th initial lease will run until may st then renew yearly june st month s rent security deposit this is every bit of a apartment just a few blocks away in the war streets be right near the northside amenities but in a much quieter neighborhood for less than half the price contact mike today for a showing email preferred but text phone are also accepted tenant responsible for gas electric and water read less,5,0,0,1,3,1,1,0,2,1,0,4,3,2,1,2,2,1,0,3,0,2,3,2
855,1150.0,5 Sterling St Carson PA 15203,0.0,2.0,1.0,1500.0,1950,84.0,51.0,0.0,0.0,0.0,0.0,"2BR Apartment - Come check out this 2BR top apartment in the Southside Slopes!

Off the beaten path (privacy)
Deck/porch off kitchen 
Eat in kitchen
In unit laundry
Small backyard area

Right behind Emerald Glass, you're 5 mins or less to Southside's Carson Street. With many restaurants and shopping you also have access to the many walking and biking trails. Close to downtown Pittsburgh and 51 and 54 bus lines.

We look for
-income to be 3x the amount of rent
-no past evictions
-no criminal background
-credit score in the 650 range
We do accept co-signers

Schedule a showing today!!

(RLNE6468607)Read less",br apartment come check out this br top apartment in the southside slopes off the beaten path privacy deck porch off kitchen eat in kitchen in unit laundry small backyard area right behind emerald glass you re mins or less to southside s carson street with many restaurants and shopping you also have access to the many walking and biking trails close to downtown pittsburgh and and bus lines we look for income to be x the amount of rent no past evictions no criminal background credit score in the range we do accept co signers schedule a showing today rlne read less,2,0,2,0,0,0,0,0,0,1,0,2,0,0,1,0,1,0,0,1,0,0,0,0
856,1050.0,915 Penn Ave Pittsburgh PA 15222,0.0,0.0,1.0,636.0,2001,99.0,99.0,250.0,1.0,1.0,3.0,"Located right in the heart of Pittsburgh\u0027s cultural district everything is just steps from your front door! Symphonies, operas, musicals, plays, not to mention all the wonderful restaurants. A short walk to the shopping and dining experience of the Strip District! Take a walk over the bridge and enjoy the Pirate, Pitt and Steeler Games! While at home step out on our rooftop deck for a great view of our city! You will love our 24-hour fitness center, doorman, billiard room and valet cry cleaning service! Come to Penn Garrison to see how wonderful the downtown lifestyle can be! 24-Hour Emergency Maintenance, 24-Hour Fitness Center, Billiard Room, Discounted Garage Parking Available, Laundry Rooms on Every Floor, On-Site Management, Rooftop Deck, Valet Dry Cleaning Available, Washers and Dryers Available in Some Units",located right in the heart of pittsburgh u s cultural district everything is just steps from your front door symphonies operas musicals plays not to mention all the wonderful restaurants a short walk to the shopping and dining experience of the strip district take a walk over the bridge and enjoy the pirate pitt and steeler games while at home step out on our rooftop deck for a great view of our city you will love our hour fitness center doorman billiard room and valet cry cleaning service come to penn garrison to see how wonderful the downtown lifestyle can be hour emergency maintenance hour fitness center billiard room discounted garage parking available laundry rooms on every floor on site management rooftop deck valet dry cleaning available washers and dryers available in some units,0,0,0,0,0,1,3,1,0,0,3,0,1,0,1,0,0,0,1,0,2,0,1,0
857,1095.0,475 Garner Ct Pittsburgh PA 15213,0.0,0.0,1.0,349.0,1999,58.0,69.0,0.0,1.0,1.0,2.0,"What\u0027re you waiting for?! Welcome to Oak Hill. Pittsburgh’s favorite apartment and town home community in the heart of the city. Oak Hill is steps away from most colleges, universities and hospitals. Entertainment, shopping and public transportation are right at your door. Free parking and complete access our fitness facility, swimming pools, tennis/basketball courts 24 Hour Emergency Maintenance, Access to Public Transportation, Ample Closet Space, Basketball Court, Ceramic Tile Bathrooms, Controlled Access Intercoms, Easy Highway Access 376,76,79,279, Energy Efficient Appliances, Free Outside Parking, Laundry Care Center in Each Bldg, On Site Convenience Store, On Site Management, Online Rental Payments Accepted, Parking Included, Professionally Maintained Grounds, Some Utilities Incl. *Select Apartments, Swimming Pools, Tennis Court, Walk to UPitt/UPMC, Wall to Wall Carpeting, Washer/Dryer in Every Town Home",what u re you waiting for welcome to oak hill pittsburgh s favorite apartment and town home community in the heart of the city oak hill is steps away from most colleges universities and hospitals entertainment shopping and public transportation are right at your door free parking and complete access our fitness facility swimming pools tennis basketball courts hour emergency maintenance access to public transportation ample closet space basketball court ceramic tile bathrooms controlled access intercoms easy highway access energy efficient appliances free outside parking laundry care center in each bldg on site convenience store on site management online rental payments accepted parking included professionally maintained grounds some utilities incl select apartments swimming pools tennis court walk to upitt upmc wall to wall carpeting washer dryer in every town home,2,0,0,1,0,3,0,0,0,1,1,0,0,0,1,0,4,0,2,0,1,0,3,0
858,975.0,500 Hoodridge Dr Pittsburgh PA 15234,0.0,2.0,2.0,886.0,1950,42.0,51.0,0.0,1.0,1.0,2.0,"Welcome to Chateaugay Apartments at 500 Hoodridge Drive in Castle Shannon! The variety of available floor plans throughout the development provides many different options to better suit your lifestyle. Chateaugay offers freshly painted interior and wonderfully maintained common areas such as a lobby, multiple parking garages, and laundry on every floor. The large twin balcony that extends the length of the apartment adds plenty of natural light with a view. This maintenance free community has all the amenities you are waiting for! Local attractions include: The Mt. Lebanon Shops, South Hills Village, the Galleria, the Shoppes at Caste Village, and two T stops for a convenient commute into the city. Call today for more info. Video tours available!EHO",welcome to chateaugay apartments at hoodridge drive in castle shannon the variety of available floor plans throughout the development provides many different options to better suit your lifestyle chateaugay offers freshly painted interior and wonderfully maintained common areas such as a lobby multiple parking garages and laundry on every floor the large twin balcony that extends the length of the apartment adds plenty of natural light with a view this maintenance free community has all the amenities you are waiting for local attractions include the mt lebanon shops south hills village the galleria the shoppes at caste village and two t stops for a convenient commute into the city call today for more info video tours available eho,2,0,0,1,0,1,2,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0
